playlist_name,artist,song,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
paul simon,Mexico,James Taylor,0.27,https://api.spotify.com/v1/audio-analysis/45bK5KSEOWktuC6W6IOTuA,0.789,178933.0,0.56,45bK5KSEOWktuC6W6IOTuA,3.85e-06,11.0,0.0966,-11.071,1.0,0.0304,116.032,4.0,https://api.spotify.com/v1/tracks/45bK5KSEOWktuC6W6IOTuA,audio_features,spotify:track:45bK5KSEOWktuC6W6IOTuA,0.816
paul simon,Shower the People,James Taylor,0.335,https://api.spotify.com/v1/audio-analysis/4Uokd1QzNCrfLGLeusZzA3,0.677,271787.0,0.452,4Uokd1QzNCrfLGLeusZzA3,0.0,2.0,0.0718,-11.558,0.0,0.0234,98.401,4.0,https://api.spotify.com/v1/tracks/4Uokd1QzNCrfLGLeusZzA3,audio_features,spotify:track:4Uokd1QzNCrfLGLeusZzA3,0.569
paul simon,Steamroller,James Taylor,0.56,https://api.spotify.com/v1/audio-analysis/1Msu7F4G7FAoViNE97sbHX,0.454,319440.0,0.484,1Msu7F4G7FAoViNE97sbHX,0.000152,0.0,0.976,-12.264,1.0,0.0816,95.369,4.0,https://api.spotify.com/v1/tracks/1Msu7F4G7FAoViNE97sbHX,audio_features,spotify:track:1Msu7F4G7FAoViNE97sbHX,0.46
paul simon,Something in the Way She Moves,James Taylor,0.276,https://api.spotify.com/v1/audio-analysis/3NKE3rrseiqvySETq0yX9V,0.448,189933.0,0.189,3NKE3rrseiqvySETq0yX9V,0.0,0.0,0.134,-17.298,1.0,0.0322,150.495,4.0,https://api.spotify.com/v1/tracks/3NKE3rrseiqvySETq0yX9V,audio_features,spotify:track:3NKE3rrseiqvySETq0yX9V,0.538
paul simon,Carolina in My Mind,James Taylor,0.133,https://api.spotify.com/v1/audio-analysis/5G5ZuIYUUoF6SNPVlFhPf2,0.589,238560.0,0.258,5G5ZuIYUUoF6SNPVlFhPf2,0.000492,4.0,0.139,-15.15,1.0,0.035,74.648,4.0,https://api.spotify.com/v1/tracks/5G5ZuIYUUoF6SNPVlFhPf2,audio_features,spotify:track:5G5ZuIYUUoF6SNPVlFhPf2,0.358
paul simon,Handy Man,James Taylor,0.545,https://api.spotify.com/v1/audio-analysis/4h7VAQ7FU3ME0y9JrlZ4Wl,0.66,196400.0,0.227,4h7VAQ7FU3ME0y9JrlZ4Wl,0.101,2.0,0.102,-15.256,1.0,0.0371,180.173,4.0,https://api.spotify.com/v1/tracks/4h7VAQ7FU3ME0y9JrlZ4Wl,audio_features,spotify:track:4h7VAQ7FU3ME0y9JrlZ4Wl,0.555
paul simon,Your Smiling Face,James Taylor,0.146,https://api.spotify.com/v1/audio-analysis/0z1MCtPlHy0x1g0XojaduR,0.682,164920.0,0.509,0z1MCtPlHy0x1g0XojaduR,5.02e-06,1.0,0.0886,-11.887,1.0,0.0784,88.934,4.0,https://api.spotify.com/v1/tracks/0z1MCtPlHy0x1g0XojaduR,audio_features,spotify:track:0z1MCtPlHy0x1g0XojaduR,0.605
paul simon,Honey Don't Leave L.A.,James Taylor,0.0461,https://api.spotify.com/v1/audio-analysis/5DLSRDKVu2jISzceu3PWRG,0.819,183693.0,0.568,5DLSRDKVu2jISzceu3PWRG,4.36e-06,2.0,0.0941,-10.863,1.0,0.0399,114.365,4.0,https://api.spotify.com/v1/tracks/5DLSRDKVu2jISzceu3PWRG,audio_features,spotify:track:5DLSRDKVu2jISzceu3PWRG,0.809
paul simon,Millworker,James Taylor,0.444,https://api.spotify.com/v1/audio-analysis/3pO0DfFxL21EutkBHlw8oN,0.437,228840.0,0.11,3pO0DfFxL21EutkBHlw8oN,4.8e-05,7.0,0.166,-18.611,1.0,0.033,140.942,4.0,https://api.spotify.com/v1/tracks/3pO0DfFxL21EutkBHlw8oN,audio_features,spotify:track:3pO0DfFxL21EutkBHlw8oN,0.236
paul simon,Her Town Too,James Taylor,0.369,https://api.spotify.com/v1/audio-analysis/3jXD9vYyPmfejTEgYQxGHP,0.707,268240.0,0.381,3jXD9vYyPmfejTEgYQxGHP,0.0,2.0,0.0952,-15.879,1.0,0.0273,97.897,4.0,https://api.spotify.com/v1/tracks/3jXD9vYyPmfejTEgYQxGHP,audio_features,spotify:track:3jXD9vYyPmfejTEgYQxGHP,0.606
paul simon,Everyday,James Taylor,0.453,https://api.spotify.com/v1/audio-analysis/7J0eXgYvtVgfrcRyoPiVqI,0.753,194520.0,0.411,7J0eXgYvtVgfrcRyoPiVqI,0.000248,1.0,0.0708,-13.086,0.0,0.0292,102.359,4.0,https://api.spotify.com/v1/tracks/7J0eXgYvtVgfrcRyoPiVqI,audio_features,spotify:track:7J0eXgYvtVgfrcRyoPiVqI,0.472
bedroom falalas,Saw You In A Dream,The Japanese House,0.0729,https://api.spotify.com/v1/audio-analysis/0U3u0HdRQjD8mAMYBak4Ok,0.605,208280.0,0.446,0U3u0HdRQjD8mAMYBak4Ok,0.0,4.0,0.149,-8.244,1.0,0.028,94.044,4.0,https://api.spotify.com/v1/tracks/0U3u0HdRQjD8mAMYBak4Ok,audio_features,spotify:track:0U3u0HdRQjD8mAMYBak4Ok,0.685
bedroom falalas,Apricot Princess,Rex Orange County,0.244,https://api.spotify.com/v1/audio-analysis/28GbaBYFpYi1J61fXnGSfd,0.399,238480.0,0.468,28GbaBYFpYi1J61fXnGSfd,0.000168,2.0,0.103,-8.646,1.0,0.0336,111.884,4.0,https://api.spotify.com/v1/tracks/28GbaBYFpYi1J61fXnGSfd,audio_features,spotify:track:28GbaBYFpYi1J61fXnGSfd,0.249
bedroom falalas,Japanese Denim,Daniel Caesar,0.0905,https://api.spotify.com/v1/audio-analysis/1boXOL0ua7N2iCOUVI1p9F,0.707,270847.0,0.238,1boXOL0ua7N2iCOUVI1p9F,2.42e-06,3.0,0.0842,-8.818,1.0,0.0379,124.156,3.0,https://api.spotify.com/v1/tracks/1boXOL0ua7N2iCOUVI1p9F,audio_features,spotify:track:1boXOL0ua7N2iCOUVI1p9F,0.345
bedroom falalas,Fancy Shoes,The Walters,0.588,https://api.spotify.com/v1/audio-analysis/1YVVAiBD5WhX2ZdHtlSOhz,0.689,134427.0,0.368,1YVVAiBD5WhX2ZdHtlSOhz,0.0,0.0,0.101,-7.34,1.0,0.0263,104.057,4.0,https://api.spotify.com/v1/tracks/1YVVAiBD5WhX2ZdHtlSOhz,audio_features,spotify:track:1YVVAiBD5WhX2ZdHtlSOhz,0.738
bedroom falalas,Best Friend,Rex Orange County,0.395,https://api.spotify.com/v1/audio-analysis/47Bg6IrMed1GPbxRgwH2aC,0.575,262231.0,0.714,47Bg6IrMed1GPbxRgwH2aC,0.0,6.0,0.115,-5.247,1.0,0.0596,144.982,4.0,https://api.spotify.com/v1/tracks/47Bg6IrMed1GPbxRgwH2aC,audio_features,spotify:track:47Bg6IrMed1GPbxRgwH2aC,0.32
bedroom falalas,Get You (feat. Kali Uchis),Daniel Caesar,0.422,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,0.658,278180.0,0.294,7zFXmv6vqI4qOt4yGf3jYZ,5.2e-05,4.0,0.0749,-8.533,0.0,0.0321,74.038,4.0,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,audio_features,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,0.358
bedroom falalas,Dark Red,Steve Lacy,0.449,https://api.spotify.com/v1/audio-analysis/37y7iDayfwm3WXn5BiAoRk,0.603,173104.0,0.783,37y7iDayfwm3WXn5BiAoRk,7.96e-06,6.0,0.119,-4.023,1.0,0.062,172.041,4.0,https://api.spotify.com/v1/tracks/37y7iDayfwm3WXn5BiAoRk,audio_features,spotify:track:37y7iDayfwm3WXn5BiAoRk,0.775
bedroom falalas,Orion's Belt,Sabrina Claudio,0.856,https://api.spotify.com/v1/audio-analysis/0RTnMChwd0ARVY3zOyNdaP,0.531,197333.0,0.352,0RTnMChwd0ARVY3zOyNdaP,9.73e-06,9.0,0.0871,-10.404,0.0,0.315,84.475,4.0,https://api.spotify.com/v1/tracks/0RTnMChwd0ARVY3zOyNdaP,audio_features,spotify:track:0RTnMChwd0ARVY3zOyNdaP,0.537
bedroom falalas,Cold as Ice,Bekon,0.596,https://api.spotify.com/v1/audio-analysis/5w5R9ShCe6pwiTsaX7HjCm,0.523,236904.0,0.504,5w5R9ShCe6pwiTsaX7HjCm,0.0196,9.0,0.0907,-9.012,0.0,0.0253,74.997,4.0,https://api.spotify.com/v1/tracks/5w5R9ShCe6pwiTsaX7HjCm,audio_features,spotify:track:5w5R9ShCe6pwiTsaX7HjCm,0.466
bedroom falalas,TEAM,BROCKHAMPTON,0.396,https://api.spotify.com/v1/audio-analysis/3dzi1yJbrxUaPS3yjn9SgV,0.312,273682.0,0.73,3dzi1yJbrxUaPS3yjn9SgV,0.00201,11.0,0.942,-7.433,1.0,0.126,140.099,4.0,https://api.spotify.com/v1/tracks/3dzi1yJbrxUaPS3yjn9SgV,audio_features,spotify:track:3dzi1yJbrxUaPS3yjn9SgV,0.267
bedroom falalas,SUMMER,BROCKHAMPTON,0.847,https://api.spotify.com/v1/audio-analysis/66dQdXAbtuPdSasezCQVZE,0.497,204939.0,0.55,66dQdXAbtuPdSasezCQVZE,0.049,8.0,0.119,-6.13,1.0,0.0257,79.955,4.0,https://api.spotify.com/v1/tracks/66dQdXAbtuPdSasezCQVZE,audio_features,spotify:track:66dQdXAbtuPdSasezCQVZE,0.542
potential flesh experience,Muddy Sea,Yung Lean,0.837,https://api.spotify.com/v1/audio-analysis/107KhIWfM5zMGGkoqmXyNj,0.767,164147.0,0.472,107KhIWfM5zMGGkoqmXyNj,1.53e-06,11.0,0.0823,-9.341,0.0,0.0884,125.027,4.0,https://api.spotify.com/v1/tracks/107KhIWfM5zMGGkoqmXyNj,audio_features,spotify:track:107KhIWfM5zMGGkoqmXyNj,0.481
potential flesh experience,Red Bottom Sky,Yung Lean,0.73,https://api.spotify.com/v1/audio-analysis/2WloLsoUqp1A0xxNAwoiwh,0.692,303413.0,0.401,2WloLsoUqp1A0xxNAwoiwh,0.000932,7.0,0.0722,-9.382,1.0,0.0936,120.336,4.0,https://api.spotify.com/v1/tracks/2WloLsoUqp1A0xxNAwoiwh,audio_features,spotify:track:2WloLsoUqp1A0xxNAwoiwh,0.33
potential flesh experience,Skimask,Yung Lean,0.352,https://api.spotify.com/v1/audio-analysis/2nMS1HsIthMNGnJen0u2Yz,0.76,196173.0,0.435,2nMS1HsIthMNGnJen0u2Yz,0.0,0.0,0.0995,-8.608,1.0,0.0473,75.012,4.0,https://api.spotify.com/v1/tracks/2nMS1HsIthMNGnJen0u2Yz,audio_features,spotify:track:2nMS1HsIthMNGnJen0u2Yz,0.294
potential flesh experience,Silver Arrows,Yung Lean,0.633,https://api.spotify.com/v1/audio-analysis/42GQUyW4yZtXjzXzWylEPe,0.604,186893.0,0.454,42GQUyW4yZtXjzXzWylEPe,0.0,0.0,0.125,-10.071,1.0,0.095,94.905,4.0,https://api.spotify.com/v1/tracks/42GQUyW4yZtXjzXzWylEPe,audio_features,spotify:track:42GQUyW4yZtXjzXzWylEPe,0.519
potential flesh experience,Metallic Intuition,Yung Lean,0.729,https://api.spotify.com/v1/audio-analysis/6iRQw60t2V3l5iRq29Ueti,0.554,215320.0,0.356,6iRQw60t2V3l5iRq29Ueti,1.43e-06,7.0,0.668,-13.873,0.0,0.267,140.081,4.0,https://api.spotify.com/v1/tracks/6iRQw60t2V3l5iRq29Ueti,audio_features,spotify:track:6iRQw60t2V3l5iRq29Ueti,0.165
potential flesh experience,Push / Lost Weekend,Yung Lean,0.831,https://api.spotify.com/v1/audio-analysis/2qE8DS2CO1CwCUgiH2iU52,0.505,174827.0,0.397,2qE8DS2CO1CwCUgiH2iU52,0.0248,5.0,0.0936,-7.281,1.0,0.148,133.011,1.0,https://api.spotify.com/v1/tracks/2qE8DS2CO1CwCUgiH2iU52,audio_features,spotify:track:2qE8DS2CO1CwCUgiH2iU52,0.371
potential flesh experience,Salute / Pacman,Yung Lean,0.761,https://api.spotify.com/v1/audio-analysis/7E42IdkCkMGlBKHIz0LIlm,0.631,197187.0,0.5,7E42IdkCkMGlBKHIz0LIlm,0.0,3.0,0.243,-9.562,0.0,0.287,72.592,3.0,https://api.spotify.com/v1/tracks/7E42IdkCkMGlBKHIz0LIlm,audio_features,spotify:track:7E42IdkCkMGlBKHIz0LIlm,0.35
potential flesh experience,Drop It / Scooter,Yung Lean,0.914,https://api.spotify.com/v1/audio-analysis/2cO4kfAI5UZkVKujCE8ifj,0.727,245907.0,0.324,2cO4kfAI5UZkVKujCE8ifj,3.15e-06,9.0,0.0966,-10.796,0.0,0.277,127.061,4.0,https://api.spotify.com/v1/tracks/2cO4kfAI5UZkVKujCE8ifj,audio_features,spotify:track:2cO4kfAI5UZkVKujCE8ifj,0.39
potential flesh experience,Hunting My Own Skin,Yung Lean,0.376,https://api.spotify.com/v1/audio-analysis/36soOFwoJaCtj18iFCmUNc,0.632,182380.0,0.675,36soOFwoJaCtj18iFCmUNc,1.36e-06,9.0,0.12,-6.405,1.0,0.236,159.901,4.0,https://api.spotify.com/v1/tracks/36soOFwoJaCtj18iFCmUNc,audio_features,spotify:track:36soOFwoJaCtj18iFCmUNc,0.57
potential flesh experience,Iceman,Yung Lean,0.791,https://api.spotify.com/v1/audio-analysis/1J7GTyct5qo7xpTs7eykXg,0.699,194427.0,0.576,1J7GTyct5qo7xpTs7eykXg,3.92e-05,2.0,0.12,-9.037,0.0,0.0831,115.018,4.0,https://api.spotify.com/v1/tracks/1J7GTyct5qo7xpTs7eykXg,audio_features,spotify:track:1J7GTyct5qo7xpTs7eykXg,0.183
potential flesh experience,Snakeskin / Bullets,Yung Lean,0.66,https://api.spotify.com/v1/audio-analysis/3yKcDwrU6FnGQClU8RY19I,0.176,67067.0,0.22,3yKcDwrU6FnGQClU8RY19I,0.846,5.0,0.0525,-17.107,0.0,0.0381,98.748,4.0,https://api.spotify.com/v1/tracks/3yKcDwrU6FnGQClU8RY19I,audio_features,spotify:track:3yKcDwrU6FnGQClU8RY19I,0.0781
potential flesh experience,Fallen Demon,Yung Lean,0.417,https://api.spotify.com/v1/audio-analysis/6BQxeE8urlf3SWN9g9LBKF,0.62,167053.0,0.429,6BQxeE8urlf3SWN9g9LBKF,0.0,0.0,0.0565,-9.012,1.0,0.0564,122.026,4.0,https://api.spotify.com/v1/tracks/6BQxeE8urlf3SWN9g9LBKF,audio_features,spotify:track:6BQxeE8urlf3SWN9g9LBKF,0.425
potential flesh experience,Agony,Yung Lean,0.942,https://api.spotify.com/v1/audio-analysis/1Wj9ZhqrnbLal0Iyqk6QH1,0.578,214173.0,0.166,1Wj9ZhqrnbLal0Iyqk6QH1,0.0069,4.0,0.103,-17.194,1.0,0.0335,99.891,4.0,https://api.spotify.com/v1/tracks/1Wj9ZhqrnbLal0Iyqk6QH1,audio_features,spotify:track:1Wj9ZhqrnbLal0Iyqk6QH1,0.318
potential flesh experience,Yellowman,Yung Lean,0.784,https://api.spotify.com/v1/audio-analysis/4JVNe9gWJc11JvX0uGibOs,0.525,282987.0,0.395,4JVNe9gWJc11JvX0uGibOs,0.0394,1.0,0.173,-10.724,0.0,0.0287,124.98,4.0,https://api.spotify.com/v1/tracks/4JVNe9gWJc11JvX0uGibOs,audio_features,spotify:track:4JVNe9gWJc11JvX0uGibOs,0.0389
potential flesh experience,Never Been Wrong,Waxahatchee,0.0125,https://api.spotify.com/v1/audio-analysis/52huwCjKltggJUzjvnR790,0.382,192253.0,0.805,52huwCjKltggJUzjvnR790,0.000566,5.0,0.0775,-4.883,1.0,0.0457,116.823,4.0,https://api.spotify.com/v1/tracks/52huwCjKltggJUzjvnR790,audio_features,spotify:track:52huwCjKltggJUzjvnR790,0.529
potential flesh experience,8 Ball,Waxahatchee,0.271,https://api.spotify.com/v1/audio-analysis/1xLEoEATazKWmH4jEX0IyS,0.59,169160.0,0.766,1xLEoEATazKWmH4jEX0IyS,0.678,4.0,0.152,-7.941,1.0,0.0372,124.45,4.0,https://api.spotify.com/v1/tracks/1xLEoEATazKWmH4jEX0IyS,audio_features,spotify:track:1xLEoEATazKWmH4jEX0IyS,0.763
potential flesh experience,Silver,Waxahatchee,0.00372,https://api.spotify.com/v1/audio-analysis/5A1XzifLCbc6k5QdcBzJOX,0.42,204120.0,0.932,5A1XzifLCbc6k5QdcBzJOX,0.061,5.0,0.107,-4.017,1.0,0.0563,136.639,4.0,https://api.spotify.com/v1/tracks/5A1XzifLCbc6k5QdcBzJOX,audio_features,spotify:track:5A1XzifLCbc6k5QdcBzJOX,0.31
potential flesh experience,Recite Remorse,Waxahatchee,0.505,https://api.spotify.com/v1/audio-analysis/1lcHu7OTXCRQrlBV4XJiOW,0.228,278067.0,0.381,1lcHu7OTXCRQrlBV4XJiOW,0.00441,9.0,0.106,-6.774,1.0,0.0307,112.824,4.0,https://api.spotify.com/v1/tracks/1lcHu7OTXCRQrlBV4XJiOW,audio_features,spotify:track:1lcHu7OTXCRQrlBV4XJiOW,0.173
potential flesh experience,Sparks Fly,Waxahatchee,0.0688,https://api.spotify.com/v1/audio-analysis/62TZmrTpoOjroMzRVQCDcW,0.408,186067.0,0.617,62TZmrTpoOjroMzRVQCDcW,0.000367,0.0,0.366,-4.834,1.0,0.032,95.487,4.0,https://api.spotify.com/v1/tracks/62TZmrTpoOjroMzRVQCDcW,audio_features,spotify:track:62TZmrTpoOjroMzRVQCDcW,0.262
potential flesh experience,Brass Beam,Waxahatchee,0.366,https://api.spotify.com/v1/audio-analysis/3Nb8Fqfi1N01eAASK9jduB,0.181,161600.0,0.653,3Nb8Fqfi1N01eAASK9jduB,8.47e-05,5.0,0.16,-5.102,1.0,0.038,204.164,4.0,https://api.spotify.com/v1/tracks/3Nb8Fqfi1N01eAASK9jduB,audio_features,spotify:track:3Nb8Fqfi1N01eAASK9jduB,0.371
potential flesh experience,Hear You,Waxahatchee,0.00765,https://api.spotify.com/v1/audio-analysis/5Ap9hgpKbDugMg7dQmtKgm,0.459,180800.0,0.824,5Ap9hgpKbDugMg7dQmtKgm,0.00354,5.0,0.167,-5.296,1.0,0.0399,126.352,4.0,https://api.spotify.com/v1/tracks/5Ap9hgpKbDugMg7dQmtKgm,audio_features,spotify:track:5Ap9hgpKbDugMg7dQmtKgm,0.355
potential flesh experience,A Little More,Waxahatchee,0.661,https://api.spotify.com/v1/audio-analysis/64sDUuHnNZgo5cnhVq9lIg,0.538,152267.0,0.275,64sDUuHnNZgo5cnhVq9lIg,3.32e-05,2.0,0.145,-8.015,1.0,0.0278,97.548,4.0,https://api.spotify.com/v1/tracks/64sDUuHnNZgo5cnhVq9lIg,audio_features,spotify:track:64sDUuHnNZgo5cnhVq9lIg,0.186
potential flesh experience,No Question,Waxahatchee,0.183,https://api.spotify.com/v1/audio-analysis/3kLsqsxZ9DDwmllHisvK92,0.279,218400.0,0.777,3kLsqsxZ9DDwmllHisvK92,0.761,6.0,0.0874,-3.922,1.0,0.0462,118.977,4.0,https://api.spotify.com/v1/tracks/3kLsqsxZ9DDwmllHisvK92,audio_features,spotify:track:3kLsqsxZ9DDwmllHisvK92,0.605
potential flesh experience,Fade,Waxahatchee,0.753,https://api.spotify.com/v1/audio-analysis/2Ma9esEz9iEKGqLKkyH6L2,0.504,227400.0,0.333,2Ma9esEz9iEKGqLKkyH6L2,0.00227,7.0,0.0965,-7.598,1.0,0.026,95.383,4.0,https://api.spotify.com/v1/tracks/2Ma9esEz9iEKGqLKkyH6L2,audio_features,spotify:track:2Ma9esEz9iEKGqLKkyH6L2,0.243
potential flesh experience,Farewell Sonata,Benjamin Clementine,0.96,https://api.spotify.com/v1/audio-analysis/3W9B7G4wjIuTETNZ19kwSd,0.304,275467.0,0.265,3W9B7G4wjIuTETNZ19kwSd,0.613,2.0,0.157,-16.316,1.0,0.029,79.945,3.0,https://api.spotify.com/v1/tracks/3W9B7G4wjIuTETNZ19kwSd,audio_features,spotify:track:3W9B7G4wjIuTETNZ19kwSd,0.116
potential flesh experience,God Save The Jungle,Benjamin Clementine,0.312,https://api.spotify.com/v1/audio-analysis/7Ilq39LJ0LsP3ZTD08lS8X,0.626,194600.0,0.635,7Ilq39LJ0LsP3ZTD08lS8X,0.000489,0.0,0.323,-8.812,1.0,0.0439,120.216,3.0,https://api.spotify.com/v1/tracks/7Ilq39LJ0LsP3ZTD08lS8X,audio_features,spotify:track:7Ilq39LJ0LsP3ZTD08lS8X,0.23
potential flesh experience,Better Sorry Than Asafe,Benjamin Clementine,0.87,https://api.spotify.com/v1/audio-analysis/7wbBf7H0ZT3WeqTYDVxk8R,0.311,332800.0,0.499,7wbBf7H0ZT3WeqTYDVxk8R,0.000296,9.0,0.337,-8.671,0.0,0.033,70.78,4.0,https://api.spotify.com/v1/tracks/7wbBf7H0ZT3WeqTYDVxk8R,audio_features,spotify:track:7wbBf7H0ZT3WeqTYDVxk8R,0.0514
potential flesh experience,Phantom Of Aleppoville,Benjamin Clementine,0.397,https://api.spotify.com/v1/audio-analysis/0SmujyOH3SEfzPiMlUBVgL,0.355,390827.0,0.434,0SmujyOH3SEfzPiMlUBVgL,0.00498,4.0,0.0969,-14.093,0.0,0.0527,82.377,4.0,https://api.spotify.com/v1/tracks/0SmujyOH3SEfzPiMlUBVgL,audio_features,spotify:track:0SmujyOH3SEfzPiMlUBVgL,0.177
potential flesh experience,Paris Cor Blimey,Benjamin Clementine,0.914,https://api.spotify.com/v1/audio-analysis/5J7wrZxHZJNl4bfiNaO6nG,0.279,263187.0,0.34,5J7wrZxHZJNl4bfiNaO6nG,0.003,3.0,0.179,-11.766,1.0,0.0426,79.462,4.0,https://api.spotify.com/v1/tracks/5J7wrZxHZJNl4bfiNaO6nG,audio_features,spotify:track:5J7wrZxHZJNl4bfiNaO6nG,0.239
potential flesh experience,Jupiter,Benjamin Clementine,0.558,https://api.spotify.com/v1/audio-analysis/769ns8eZnCJAcwVo94ZEf2,0.712,161000.0,0.473,769ns8eZnCJAcwVo94ZEf2,7.69e-05,7.0,0.689,-10.795,0.0,0.049,85.998,4.0,https://api.spotify.com/v1/tracks/769ns8eZnCJAcwVo94ZEf2,audio_features,spotify:track:769ns8eZnCJAcwVo94ZEf2,0.635
potential flesh experience,Ode From Joyce,Benjamin Clementine,0.683,https://api.spotify.com/v1/audio-analysis/70QjgiQvZ2WMEb6tkz3TLC,0.63,125160.0,0.373,70QjgiQvZ2WMEb6tkz3TLC,0.101,1.0,0.109,-11.965,1.0,0.167,96.012,4.0,https://api.spotify.com/v1/tracks/70QjgiQvZ2WMEb6tkz3TLC,audio_features,spotify:track:70QjgiQvZ2WMEb6tkz3TLC,0.194
potential flesh experience,One Awkward Fish,Benjamin Clementine,0.528,https://api.spotify.com/v1/audio-analysis/4xEpxSYg2yFeWWIMaRwmDo,0.371,253027.0,0.515,4xEpxSYg2yFeWWIMaRwmDo,0.109,11.0,0.187,-9.595,1.0,0.0465,120.936,3.0,https://api.spotify.com/v1/tracks/4xEpxSYg2yFeWWIMaRwmDo,audio_features,spotify:track:4xEpxSYg2yFeWWIMaRwmDo,0.149
potential flesh experience,By The Ports Of Europe,Benjamin Clementine,0.724,https://api.spotify.com/v1/audio-analysis/411Qs2xke6fy5vk9432eQU,0.443,220947.0,0.576,411Qs2xke6fy5vk9432eQU,0.00347,4.0,0.0911,-8.465,1.0,0.0633,161.173,4.0,https://api.spotify.com/v1/tracks/411Qs2xke6fy5vk9432eQU,audio_features,spotify:track:411Qs2xke6fy5vk9432eQU,0.26
potential flesh experience,Quintessence,Benjamin Clementine,0.982,https://api.spotify.com/v1/audio-analysis/03FQ6Ck1uJzph1tNMFsOBu,0.432,217213.0,0.0498,03FQ6Ck1uJzph1tNMFsOBu,4.92e-05,2.0,0.0753,-17.219,1.0,0.0534,131.782,3.0,https://api.spotify.com/v1/tracks/03FQ6Ck1uJzph1tNMFsOBu,audio_features,spotify:track:03FQ6Ck1uJzph1tNMFsOBu,0.0617
potential flesh experience,Ave Dreamer,Benjamin Clementine,0.479,https://api.spotify.com/v1/audio-analysis/6aWTlzFVUQosAEFJ2nMt8C,0.318,268773.0,0.516,6aWTlzFVUQosAEFJ2nMt8C,0.00338,8.0,0.125,-9.23,1.0,0.0388,87.29,4.0,https://api.spotify.com/v1/tracks/6aWTlzFVUQosAEFJ2nMt8C,audio_features,spotify:track:6aWTlzFVUQosAEFJ2nMt8C,0.284
potential flesh experience,The Pilot,Clap Your Hands Say Yeah,0.0248,https://api.spotify.com/v1/audio-analysis/6GpZTYQIryCiSKeP0d1nfL,0.25,191994.0,0.681,6GpZTYQIryCiSKeP0d1nfL,0.00131,4.0,0.273,-7.789,1.0,0.0398,79.679,4.0,https://api.spotify.com/v1/tracks/6GpZTYQIryCiSKeP0d1nfL,audio_features,spotify:track:6GpZTYQIryCiSKeP0d1nfL,0.33
potential flesh experience,A Chance to Cure,Clap Your Hands Say Yeah,0.441,https://api.spotify.com/v1/audio-analysis/7jthpgsgT5rAiUF5GaENj7,0.441,216790.0,0.725,7jthpgsgT5rAiUF5GaENj7,0.0317,2.0,0.122,-8.861,1.0,0.134,105.037,4.0,https://api.spotify.com/v1/tracks/7jthpgsgT5rAiUF5GaENj7,audio_features,spotify:track:7jthpgsgT5rAiUF5GaENj7,0.0768
potential flesh experience,Down (is where I want to be),Clap Your Hands Say Yeah,0.00237,https://api.spotify.com/v1/audio-analysis/1ngPMcN2ji3R5CNpkvLodV,0.51,228899.0,0.801,1ngPMcN2ji3R5CNpkvLodV,0.136,9.0,0.125,-7.427,0.0,0.0755,159.986,4.0,https://api.spotify.com/v1/tracks/1ngPMcN2ji3R5CNpkvLodV,audio_features,spotify:track:1ngPMcN2ji3R5CNpkvLodV,0.398
potential flesh experience,Unfolding Above Celibate Moon (Los Angeles Nursery Rhyme),Clap Your Hands Say Yeah,0.527,https://api.spotify.com/v1/audio-analysis/0dGj0cE5Xi3YiwZVm2qW9B,0.636,198965.0,0.465,0dGj0cE5Xi3YiwZVm2qW9B,0.0,9.0,0.128,-5.577,1.0,0.0299,124.875,4.0,https://api.spotify.com/v1/tracks/0dGj0cE5Xi3YiwZVm2qW9B,audio_features,spotify:track:0dGj0cE5Xi3YiwZVm2qW9B,0.383
potential flesh experience,Better Off,Clap Your Hands Say Yeah,0.0138,https://api.spotify.com/v1/audio-analysis/13aTLfYpqJi9ShoEjMkJnz,0.448,276460.0,0.874,13aTLfYpqJi9ShoEjMkJnz,0.00771,2.0,0.306,-5.851,1.0,0.05,149.95,4.0,https://api.spotify.com/v1/tracks/13aTLfYpqJi9ShoEjMkJnz,audio_features,spotify:track:13aTLfYpqJi9ShoEjMkJnz,0.542
potential flesh experience,Fireproof,Clap Your Hands Say Yeah,0.0197,https://api.spotify.com/v1/audio-analysis/7cmglEU1GyxXbShG09CK4F,0.674,240702.0,0.756,7cmglEU1GyxXbShG09CK4F,0.0199,5.0,0.401,-6.174,0.0,0.037,92.752,4.0,https://api.spotify.com/v1/tracks/7cmglEU1GyxXbShG09CK4F,audio_features,spotify:track:7cmglEU1GyxXbShG09CK4F,0.59
potential flesh experience,The Vanity of Trying,Clap Your Hands Say Yeah,0.00312,https://api.spotify.com/v1/audio-analysis/53vmrOglO3qSjWaabobEia,0.347,283343.0,0.81,53vmrOglO3qSjWaabobEia,0.00564,6.0,0.142,-4.604,0.0,0.063,166.139,4.0,https://api.spotify.com/v1/tracks/53vmrOglO3qSjWaabobEia,audio_features,spotify:track:53vmrOglO3qSjWaabobEia,0.233
